Data	Estacao	Turno	TempoEsp	TempExt	URExt	EntExt	NumAves	NumMort	Morte	TotalAves
05/06/2006	outono	noite	04:55:00	13.3	92	51	8	3	0.082	3672
05/06/2006	outono	noite	04:59:00	13.3	92	51	7	4	0.118	3402
05/06/2006	outono	noite	04:21:00	13.3	92	51	7	8	0.235	3402
05/06/2006	outono	noite	04:51:00	13.3	92	51	7	12	0.353	3402
05/06/2006	outono	manha	03:47:00	16.2	81	55	7	8	0.265	3024
05/06/2006	outono	manha	03:59:00	16.2	81	55	7	0	0.000	3402
05/06/2006	outono	manha	03:52:00	16.2	81	55	8	4	0.109	3672
05/06/2006	outono	manha	03:58:00	16.2	81	55	8	8	0.206	3888
05/06/2006	outono	manha	03:29:00	16.2	81	55	7	0	0.000	3402
05/06/2006	outono	manha	03:03:00	16.2	81	55	7	5	0.147	3402
05/06/2006	outono	manha	00:56:00	16.2	81	55	7	4	0.124	3213
05/06/2006	outono	manha	02:31:00	16.2	81	55	7	8	0.249	3213
05/06/2006	outono	manha	02:30:00	16.2	81	55	6	5	0.196	2556
05/06/2006	outono	manha	02:40:00	16.2	81	55	7	0	0.000	3213
05/06/2006	outono	tarde	02:33:00	21.9	67	62	7	4	0.124	3213
05/06/2006	outono	tarde	02:43:00	21.9	67	62	7	2	0.062	3213
05/06/2006	outono	tarde	02:50:00	21.9	67	62	7	3	0.093	3213
05/06/2006	outono	tarde	02:16:00	21.9	67	62	7	4	0.124	3213
05/06/2006	outono	tarde	02:52:00	21.9	67	62	7	0	0.000	3402
05/06/2006	outono	tarde	02:49:00	21.9	67	62	7	4	0.139	2870
05/06/2006	outono	tarde	03:04:00	21.9	67	62	5	5	0.262	1905
05/06/2006	outono	tarde	03:08:00	21.9	67	62	7	2	0.062	3213
05/06/2006	outono	tarde	02:55:00	21.9	67	62	7	4	0.118	3402
05/06/2006	outono	tarde	02:17:00	21.9	67	62	7	7	0.206	3402
05/06/2006	outono	tarde	01:24:00	21.9	67	62	7	4	0.144	2776
05/06/2006	outono	noite	01:57:00	15.6	89	55	7	8	0.249	3213
05/06/2006	outono	noite	00:44:00	15.6	89	55	7	2	0.062	3213
05/06/2006	outono	noite	01:04:00	15.6	89	55	7	6	0.187	3213
05/06/2006	outono	noite	01:39:00	15.6	89	55	6	0	0.000	2916
05/06/2006	outono	noite	01:52:00	15.6	89	55	7	4	0.124	3213
05/06/2006	outono	noite	01:57:00	15.6	89	55	7	1	0.031	3213
05/06/2006	outono	noite	02:54:00	15.6	89	55	7	7	0.206	3402
05/06/2006	outono	noite	02:21:00	15.6	89	55	6	6	0.243	2469
05/06/2006	outono	noite	01:51:00	15.6	89	55	7	3	0.096	3115
05/06/2006	outono	noite	02:49:00	15.6	89	55	7	5	0.156	3213
05/06/2006	outono	noite	01:08:00	15.6	89	55	7	6	0.176	3402
05/06/2006	outono	noite	01:24:00	15.6	89	55	7	4	0.124	3213
06/06/2006	outono	noite	00:53:00	15.6	89	55	7	3	0.088	3402
06/06/2006	outono	noite	00:54:00	15.6	89	55	7	2	0.062	3213
06/06/2006	outono	noite	00:27:00	15.6	89	55	7	4	0.118	3402
06/06/2006	outono	noite	00:45:00	15.6	89	55	7	4	0.124	3213
06/06/2006	outono	noite	03:16:00	15.6	89	55	7	11	0.323	3402
06/06/2006	outono	noite	02:34:00	15.6	89	55	7	9	0.280	3213
06/06/2006	outono	noite	02:56:00	15.6	89	55	7	8	0.235	3402
06/06/2006	outono	noite	03:30:00	15.6	89	55	6	2	0.085	2352
06/06/2006	outono	noite	02:57:00	15.6	89	55	7	7	0.206	3402
06/06/2006	outono	noite	01:45:00	15.6	89	55	7	16	0.470	3402
06/06/2006	outono	manha	01:18:00	18.5	76	58	7	4	0.124	3213
06/06/2006	outono	manha	01:37:00	18.5	76	58	7	7	0.218	3213
06/06/2006	outono	manha	02:27:00	18.5	76	58	7	6	0.187	3213
06/06/2006	outono	manha	02:30:00	18.5	76	58	7	6	0.187	3213
06/06/2006	outono	manha	02:25:00	18.5	76	58	7	3	0.088	3402
06/06/2006	outono	manha	03:10:00	18.5	76	58	7	7	0.218	3213
06/06/2006	outono	manha	05:00:00	18.5	76	58	7	7	0.206	3402
06/06/2006	outono	manha	00:55:00	18.5	76	58	7	4	0.124	3213
06/06/2006	outono	manha	03:31:00	18.5	76	58	7	4	0.118	3402
06/06/2006	outono	manha	01:10:00	18.5	76	58	7	4	0.124	3213
06/06/2006	outono	manha	03:37:00	18.5	76	58	7	9	0.265	3402
06/06/2006	outono	manha	01:09:00	18.5	76	58	7	4	0.124	3213
06/06/2006	outono	manha	01:31:00	18.5	76	58	7	0	0.000	3402
06/06/2006	outono	manha	02:24:00	18.5	76	58	7	5	0.147	3402
06/06/2006	outono	tarde	02:11:00	23.7	59	64	7	6	0.176	3402
06/06/2006	outono	tarde	02:34:00	23.7	59	64	7	4	0.132	3024
06/06/2006	outono	tarde	01:32:00	23.7	59	64	7	2	0.062	3213
06/06/2006	outono	tarde	01:50:00	23.7	59	64	7	3	0.093	3213
06/06/2006	outono	tarde	02:09:00	23.7	59	64	7	5	0.156	3213
06/06/2006	outono	tarde	02:06:00	23.7	59	64	7	4	0.118	3402
06/06/2006	outono	tarde	02:28:00	23.7	59	64	7	3	0.093	3213
06/06/2006	outono	tarde	02:51:00	23.7	59	64	7	7	0.218	3213
06/06/2006	outono	tarde	02:24:00	23.7	59	64	7	4	0.118	3402
06/06/2006	outono	tarde	03:05:00	23.7	59	64	7	1	0.034	2943
06/06/2006	outono	tarde	01:57:00	23.7	59	64	6	10	0.363	2754
06/06/2006	outono	tarde	02:43:00	23.7	59	64	7	6	0.187	3213
06/06/2006	outono	tarde	03:07:00	23.7	59	64	8	19	0.489	3888
06/06/2006	outono	noite	03:35:00	15.2	92	54	6	3	0.141	2130
06/06/2006	outono	noite	03:50:00	15.2	92	54	8	8	0.206	3888
06/06/2006	outono	noite	04:09:00	15.2	92	54	8	7	0.180	3888
06/06/2006	outono	noite	04:40:00	15.2	92	54	8	1	0.026	3888
06/06/2006	outono	noite	04:19:00	15.2	92	54	5	7	0.314	2230
06/06/2006	outono	noite	04:26:00	15.2	92	54	8	8	0.206	3888
06/06/2006	outono	noite	03:51:00	15.2	92	54	8	5	0.136	3672
06/06/2006	outono	noite	03:48:00	15.2	92	54	7	2	0.066	3024
06/06/2006	outono	noite	02:57:00	15.2	92	54	8	8	0.218	3672
06/06/2006	outono	noite	03:01:00	15.2	92	54	8	4	0.103	3888
07/06/2006	outono	noite	02:00:00	15.2	92	54	8	4	0.109	3672
07/06/2006	outono	noite	04:44:00	15.2	92	54	8	8	0.218	3672
07/06/2006	outono	noite	04:09:00	15.2	92	54	7	6	0.187	3213
07/06/2006	outono	noite	04:19:00	15.2	92	54	7	14	0.436	3213
07/06/2006	outono	noite	02:11:00	15.2	92	54	7	8	0.235	3402
07/06/2006	outono	noite	02:38:00	15.2	92	54	7	7	0.206	3402
07/06/2006	outono	noite	02:59:00	15.2	92	54	7	8	0.249	3213
07/06/2006	outono	manha	00:54:00	18.0	81	58	7	6	0.176	3402
07/06/2006	outono	manha	00:50:00	18.0	81	58	7	4	0.124	3213
07/06/2006	outono	manha	01:38:00	18.0	81	58	7	7	0.218	3213
07/06/2006	outono	manha	01:52:00	18.0	81	58	7	5	0.156	3213
07/06/2006	outono	manha	01:49:00	18.0	81	58	7	9	0.280	3213
07/06/2006	outono	manha	03:00:00	18.0	81	58	8	7	0.191	3672
07/06/2006	outono	manha	03:15:00	18.0	81	58	8	5	0.136	3672
07/06/2006	outono	manha	01:09:00	18.0	81	58	7	4	0.118	3402
07/06/2006	outono	manha	01:35:00	18.0	81	58	7	6	0.176	3402
07/06/2006	outono	manha	03:26:00	18.0	81	58	7	2	0.059	3402
07/06/2006	outono	manha	03:34:00	18.0	81	58	8	8	0.206	3888
07/06/2006	outono	manha	01:32:00	18.0	81	58	7	4	0.127	3157
07/06/2006	outono	manha	03:30:00	18.0	81	58	7	4	0.118	3402
07/06/2006	outono	manha	03:37:00	18.0	81	58	7	4	0.132	3024
07/06/2006	outono	manha	03:37:00	18.0	81	58	7	6	0.212	2828
07/06/2006	outono	tarde	03:01:00	24.2	53	64	7	5	0.156	3213
07/06/2006	outono	tarde	03:56:00	24.2	53	64	7	11	0.342	3213
07/06/2006	outono	tarde	01:12:00	24.2	53	64	7	5	0.156	3213
07/06/2006	outono	tarde	02:14:00	24.2	53	64	7	7	0.206	3402
07/06/2006	outono	tarde	01:53:00	24.2	53	64	7	8	0.235	3402
07/06/2006	outono	tarde	01:57:00	24.2	53	64	7	2	0.053	3787
07/06/2006	outono	tarde	01:56:00	24.2	53	64	7	5	0.156	3213
07/06/2006	outono	tarde	01:13:00	24.2	53	64	7	4	0.124	3213
07/06/2006	outono	tarde	01:35:00	24.2	53	64	7	1	0.031	3213
07/06/2006	outono	noite	01:51:00	16.2	79	54	7	7	0.218	3213
07/06/2006	outono	noite	02:14:00	16.2	79	54	8	7	0.180	3888
07/06/2006	outono	noite	03:02:00	16.2	79	54	8	18	0.463	3888
07/06/2006	outono	noite	03:14:00	16.2	79	54	8	16	0.436	3672
07/06/2006	outono	noite	02:08:00	16.2	79	54	7	14	0.412	3402
07/06/2006	outono	noite	05:50:00	16.2	79	54	7	16	0.498	3213
07/06/2006	outono	noite	02:52:00	16.2	79	54	8	2	0.051	3888
07/06/2006	outono	noite	05:17:00	16.2	79	54	7	9	0.280	3213
07/06/2006	outono	noite	03:11:00	16.2	79	54	8	8	0.218	3672
07/06/2006	outono	noite	05:43:00	16.2	79	54	7	13	0.405	3213
07/06/2006	outono	noite	02:27:00	16.2	79	54	7	5	0.147	3402
07/06/2006	outono	noite	00:26:00	16.2	79	54	7	1	0.035	2849
07/06/2006	outono	noite	07:06:00	16.2	79	54	7	6	0.195	3078
08/06/2006	outono	noite	00:39:00	16.2	79	54	7	4	0.118	3402
08/06/2006	outono	noite	01:04:00	16.2	79	54	7	7	0.206	3402
08/06/2006	outono	noite	02:00:00	16.2	79	54	7	7	0.218	3213
08/06/2006	outono	noite	02:22:00	16.2	79	54	7	6	0.187	3213
08/06/2006	outono	noite	01:42:00	16.2	79	54	7	1	0.031	3213
08/06/2006	outono	noite	02:04:00	16.2	79	54	7	5	0.156	3213
08/06/2006	outono	noite	02:01:00	16.2	79	54	7	7	0.206	3402
08/06/2006	outono	noite	02:41:00	16.2	79	54	7	7	0.206	3402
08/06/2006	outono	noite	03:07:00	16.2	79	54	7	10	0.294	3402
08/06/2006	outono	manha	00:55:00	17.9	77	57	7	1	0.031	3213
08/06/2006	outono	manha	01:57:00	17.9	77	57	7	8	0.235	3402
08/06/2006	outono	manha	01:42:00	17.9	77	57	8	8	0.206	3888
08/06/2006	outono	manha	01:50:00	17.9	77	57	7	0	0.000	3672
08/06/2006	outono	manha	01:09:00	17.9	77	57	8	7	0.180	3888
08/06/2006	outono	manha	01:31:00	17.9	77	57	8	9	0.245	3672
08/06/2006	outono	manha	01:50:00	17.9	77	57	8	4	0.109	3672
08/06/2006	outono	manha	01:44:00	17.9	77	57	6	2	0.069	2916
08/06/2006	outono	manha	00:56:00	17.9	77	57	8	9	0.231	3888
08/06/2006	outono	tarde	00:37:00	24.1	46	62	7	5	0.156	3213
08/06/2006	outono	tarde	00:48:00	24.1	46	62	7	6	0.217	2770
08/06/2006	outono	tarde	00:52:00	24.1	46	62	8	0	0.000	3888
08/06/2006	outono	tarde	00:43:00	24.1	46	62	7	4	0.124	3213
08/06/2006	outono	tarde	00:38:00	24.1	46	62	7	2	0.062	3213
08/06/2006	outono	tarde	00:53:00	24.1	46	62	8	4	0.103	3888
08/06/2006	outono	tarde	01:29:00	24.1	46	62	8	1	0.027	3672
08/06/2006	outono	tarde	00:49:00	24.1	46	62	7	5	0.165	3024
08/06/2006	outono	tarde	01:53:00	24.1	46	62	8	7	0.191	3672
08/06/2006	outono	tarde	01:57:00	24.1	46	62	8	4	0.109	3672
08/06/2006	outono	tarde	03:48:00	24.1	46	62	7	5	0.156	3213
08/06/2006	outono	tarde	02:03:00	24.1	46	62	8	5	0.129	3888
08/06/2006	outono	tarde	03:02:00	24.1	46	62	8	4	0.108	3696
08/06/2006	outono	tarde	01:28:00	24.1	46	62	8	9	0.231	3888
08/06/2006	outono	tarde	01:22:00	24.1	46	62	8	8	0.218	3672
08/06/2006	outono	noite	01:49:00	13.7	87	51	7	6	0.176	3402
08/06/2006	outono	noite	01:06:00	13.7	87	51	7	4	0.124	3213
08/06/2006	outono	noite	00:31:00	13.7	87	51	6	12	0.436	2754
08/06/2006	outono	noite	00:45:00	13.7	87	51	7	22	0.716	3073
08/06/2006	outono	noite	00:42:00	13.7	87	51	6	6	0.206	2916
08/06/2006	outono	noite	00:13:00	13.7	87	51	7	3	0.093	3213
08/06/2006	outono	noite	00:35:00	13.7	87	51	7	9	0.280	3213
08/06/2006	outono	noite	00:29:00	13.7	87	51	7	14	0.436	3213
08/06/2006	outono	noite	01:08:00	13.7	87	51	7	10	0.343	2919
09/06/2006	outono	noite	00:17:00	13.7	87	51	7	7	0.218	3213
09/06/2006	outono	noite	00:35:00	13.7	87	51	7	10	0.311	3213
09/06/2006	outono	noite	00:37:00	13.7	87	51	7	6	0.187	3213
09/06/2006	outono	noite	00:32:00	13.7	87	51	7	4	0.118	3402
09/06/2006	outono	noite	00:54:00	13.7	87	51	7	7	0.206	3402
09/06/2006	outono	noite	01:04:00	13.7	87	51	7	1	0.031	3213
09/06/2006	outono	noite	02:36:00	13.7	87	51	7	2	0.064	3101
09/06/2006	outono	noite	02:54:00	13.7	87	51	7	2	0.059	3402
09/06/2006	outono	noite	03:11:00	13.7	87	51	7	5	0.156	3213
09/06/2006	outono	noite	03:14:00	13.7	87	51	7	5	0.156	3213
09/06/2006	outono	noite	03:14:00	13.7	87	51	7	4	0.118	3402
09/06/2006	outono	noite	02:17:00	13.7	87	51	7	3	0.093	3213
09/06/2006	outono	noite	02:16:00	13.7	87	51	7	2	0.062	3213
09/06/2006	outono	noite	02:09:00	13.7	87	51	7	3	0.088	3402
09/06/2006	outono	manha	02:40:00	16.4	81	55	7	5	0.156	3213
09/06/2006	outono	manha	03:01:00	16.4	81	55	7	3	0.099	3024
09/06/2006	outono	manha	02:40:00	16.4	81	55	7	8	0.249	3213
09/06/2006	outono	manha	02:24:00	16.4	81	55	7	13	0.334	3888
09/06/2006	outono	manha	02:24:00	16.4	81	55	7	2	0.062	3213
09/06/2006	outono	manha	01:58:00	16.4	81	55	7	8	0.235	3402
09/06/2006	outono	manha	01:28:00	16.4	81	55	7	8	0.249	3213
09/06/2006	outono	manha	01:48:00	16.4	81	55	7	5	0.143	3488
09/06/2006	outono	manha	01:49:00	16.4	81	55	7	0	0.000	3143
09/06/2006	outono	tarde	00:35:00	23.3	47	61	7	6	0.187	3213
09/06/2006	outono	tarde	00:55:00	23.3	47	61	7	3	0.088	3402
09/06/2006	outono	tarde	01:03:00	23.3	47	61	7	5	0.156	3213
09/06/2006	outono	tarde	01:09:00	23.3	47	61	7	3	0.093	3213
09/06/2006	outono	tarde	01:19:00	23.3	47	61	7	1	0.029	3402
09/06/2006	outono	tarde	00:54:00	23.3	47	61	7	12	0.373	3213
09/06/2006	outono	tarde	01:17:00	23.3	47	61	7	2	0.062	3213
09/06/2006	outono	tarde	01:56:00	23.3	47	61	8	6	0.154	3888
09/06/2006	outono	tarde	01:20:00	23.3	47	61	7	7	0.206	3402
09/06/2006	outono	tarde	01:56:00	23.3	47	61	7	6	0.187	3213
09/06/2006	outono	tarde	02:17:00	23.3	47	61	7	6	0.176	3402
09/06/2006	outono	tarde	01:46:00	23.3	47	61	7	0	0.000	3213
09/06/2006	outono	tarde	02:00:00	23.3	47	61	7	1	0.031	3213
09/06/2006	outono	tarde	01:51:00	23.3	47	61	7	2	0.059	3402
09/06/2006	outono	noite	01:55:00	15.0	87	53	7	1	0.031	3213
09/06/2006	outono	noite	01:46:00	15.0	87	53	7	7	0.218	3213
09/06/2006	outono	noite	01:57:00	15.0	87	53	7	11	0.342	3213
09/06/2006	outono	noite	02:15:00	15.0	87	53	7	8	0.265	3024
09/06/2006	outono	noite	03:03:00	15.0	87	53	7	9	0.280	3213
09/06/2006	outono	noite	03:15:00	15.0	87	53	7	4	0.118	3402
09/06/2006	outono	noite	03:15:00	15.0	87	53	7	7	0.206	3402
09/06/2006	outono	noite	01:37:00	15.0	87	53	7	9	0.280	3213
09/06/2006	outono	noite	03:29:00	15.0	87	53	7	6	0.207	2901
09/06/2006	outono	noite	04:19:00	15.0	87	53	6	5	0.189	2646
09/06/2006	outono	noite	04:09:00	15.0	87	53	8	10	0.257	3888
09/06/2006	outono	noite	04:18:00	15.0	87	53	8	14	0.381	3672
09/06/2006	outono	noite	04:14:00	15.0	87	53	8	6	0.163	3672
09/06/2006	outono	noite	03:53:00	15.0	87	53	8	11	0.300	3672
09/06/2006	outono	noite	03:56:00	15.0	87	53	8	9	0.231	3888
09/06/2006	outono	noite	03:26:00	15.0	87	53	8	12	0.327	3672
10/06/2006	outono	noite	04:57:00	15.0	87	53	8	7	0.219	3200
10/06/2006	outono	noite	03:26:00	15.0	87	53	8	6	0.154	3888
10/06/2006	outono	noite	02:44:00	15.0	87	53	7	8	0.249	3213
10/06/2006	outono	noite	01:34:00	15.0	87	53	9	7	0.160	4374
10/06/2006	outono	noite	02:04:00	15.0	87	53	8	3	0.082	3672
10/06/2006	outono	noite	02:03:00	15.0	87	53	8	4	0.109	3672
10/06/2006	outono	noite	02:17:00	15.0	87	53	8	7	0.191	3672
10/06/2006	outono	noite	03:04:00	15.0	87	53	9	12	0.290	4131
10/06/2006	outono	manha	03:21:00	17.6	83	57	7	8	0.249	3213
10/06/2006	outono	manha	03:36:00	17.6	83	57	6	4	0.143	2796
10/06/2006	outono	manha	03:32:00	17.6	83	57	8	5	0.136	3672
10/06/2006	outono	manha	00:57:00	17.6	83	57	8	4	0.103	3888
10/06/2006	outono	manha	03:18:00	17.6	83	57	8	4	0.109	3672
10/06/2006	outono	manha	03:17:00	17.6	83	57	8	0	0.000	3888
10/06/2006	outono	manha	04:29:00	17.6	83	57	9	7	0.169	4131
10/06/2006	outono	manha	04:22:00	17.6	83	57	8	9	0.245	3672
10/06/2006	outono	manha	04:44:00	17.6	83	57	8	4	0.109	3672
10/06/2006	outono	manha	04:25:00	17.6	83	57	6	4	0.145	2754
10/06/2006	outono	manha	01:26:00	17.6	83	57	9	3	0.069	4374
10/06/2006	outono	manha	05:40:00	17.6	83	57	9	10	0.242	4131
10/06/2006	outono	manha	03:54:00	17.6	83	57	6	3	0.116	2592
10/06/2006	outono	manha	05:59:00	17.6	83	57	8	7	0.191	3672
10/06/2006	outono	tarde	05:50:00	23.5	56	63	8	8	0.206	3888
10/06/2006	outono	tarde	03:45:00	23.5	56	63	6	7	0.254	2754
10/06/2006	outono	tarde	05:51:00	23.5	56	63	9	11	0.266	4131
10/06/2006	outono	tarde	03:10:00	23.5	56	63	6	5	0.182	2754
10/06/2006	outono	tarde	00:49:00	23.5	56	63	8	6	0.154	3888
10/06/2006	outono	tarde	03:38:00	23.5	56	63	6	6	0.214	2802
11/06/2006	outono	noite	02:25:00	16.4	83	55	7	5	0.156	3213
11/06/2006	outono	noite	02:35:00	16.4	83	55	7	4	0.118	3402
11/06/2006	outono	noite	02:11:00	16.4	83	55	7	2	0.059	3402
11/06/2006	outono	noite	02:33:00	16.4	83	55	7	7	0.218	3213
11/06/2006	outono	noite	02:16:00	16.4	83	55	7	4	0.124	3213
11/06/2006	outono	noite	02:21:00	16.4	83	55	8	5	0.136	3672
11/06/2006	outono	noite	01:43:00	16.4	83	55	8	8	0.206	3888
11/06/2006	outono	noite	02:03:00	16.4	83	55	7	3	0.099	3024
11/06/2006	outono	noite	01:19:00	16.4	83	55	8	3	0.077	3888
12/06/2006	outono	noite	01:35:00	16.4	83	55	8	3	0.082	3672
12/06/2006	outono	noite	02:00:00	16.4	83	55	8	6	0.186	3228
12/06/2006	outono	noite	02:12:00	16.4	83	55	9	3	0.073	4131
12/06/2006	outono	noite	01:36:00	16.4	83	55	8	4	0.116	3456
12/06/2006	outono	noite	01:26:00	16.4	83	55	7	7	0.218	3213
12/06/2006	outono	noite	02:11:00	16.4	83	55	9	11	0.266	4131
12/06/2006	outono	noite	03:36:00	16.4	83	55	9	7	0.169	4131
12/06/2006	outono	noite	00:41:00	16.4	83	55	7	4	0.118	3402
12/06/2006	outono	noite	00:49:00	16.4	83	55	7	5	0.147	3402
12/06/2006	outono	noite	01:13:00	16.4	83	55	7	3	0.093	3213
12/06/2006	outono	noite	03:12:00	16.4	83	55	9	11	0.266	4131
12/06/2006	outono	noite	05:21:00	16.4	83	55	9	14	0.320	4374
12/06/2006	outono	noite	00:49:00	16.4	83	55	7	5	0.156	3213
12/06/2006	outono	noite	01:43:00	16.4	83	55	7	9	0.280	3213
12/06/2006	outono	manha	01:45:00	17.3	85	57	7	3	0.088	3402
12/06/2006	outono	manha	04:40:00	17.3	85	57	9	6	0.192	3123
12/06/2006	outono	manha	05:23:00	17.3	85	57	9	6	0.145	4131
12/06/2006	outono	manha	01:18:00	17.3	85	57	7	8	0.249	3213
12/06/2006	outono	manha	01:15:00	17.3	85	57	6	5	0.171	2916
12/06/2006	outono	manha	01:14:00	17.3	85	57	7	6	0.187	3213
12/06/2006	outono	manha	03:21:00	17.3	85	57	8	7	0.191	3664
12/06/2006	outono	manha	00:47:00	17.3	85	57	7	7	0.218	3213
12/06/2006	outono	manha	01:10:00	17.3	85	57	6	1	0.034	2916
12/06/2006	outono	manha	02:56:00	17.3	85	57	8	6	0.163	3672
12/06/2006	outono	manha	01:10:00	17.3	85	57	6	5	0.168	2971
12/06/2006	outono	tarde	05:37:00	23.4	62	64	8	5	0.145	3456
12/06/2006	outono	tarde	01:22:00	23.4	62	64	7	8	0.235	3402
12/06/2006	outono	tarde	01:20:00	23.4	62	64	7	6	0.187	3213
12/06/2006	outono	tarde	05:08:00	23.4	62	64	8	1	0.026	3888
12/06/2006	outono	tarde	00:45:00	23.4	62	64	7	6	0.187	3213
12/06/2006	outono	tarde	01:03:00	23.4	62	64	7	4	0.124	3213
12/06/2006	outono	tarde	04:35:00	23.4	62	64	8	4	0.103	3888
12/06/2006	outono	tarde	03:59:00	23.4	62	64	8	1	0.028	3560
12/06/2006	outono	tarde	00:23:00	23.4	62	64	7	11	0.342	3213
12/06/2006	outono	tarde	00:45:00	23.4	62	64	7	3	0.093	3213
12/06/2006	outono	tarde	00:58:00	23.4	62	64	8	2	0.051	3888
12/06/2006	outono	tarde	03:44:00	23.4	62	64	8	6	0.163	3672
12/06/2006	outono	tarde	02:47:00	23.4	62	64	7	5	0.147	3402
12/06/2006	outono	tarde	03:10:00	23.4	62	64	7	4	0.124	3213
12/06/2006	outono	noite	03:29:00	16.2	87	55	7	11	0.342	3213
12/06/2006	outono	noite	03:51:00	16.2	87	55	7	30	0.934	3213
12/06/2006	outono	noite	04:10:00	16.2	87	55	7	9	0.280	3213
12/06/2006	outono	noite	04:46:00	16.2	87	55	7	5	0.152	3291
12/06/2006	outono	noite	04:26:00	16.2	87	55	7	12	0.353	3402
12/06/2006	outono	noite	05:17:00	16.2	87	55	7	21	0.617	3402
12/06/2006	outono	noite	05:33:00	16.2	87	55	7	8	0.249	3213
12/06/2006	outono	noite	05:22:00	16.2	87	55	6	5	0.171	2916
12/06/2006	outono	noite	05:10:00	16.2	87	55	6	11	0.364	3024
12/06/2006	outono	noite	05:02:00	16.2	87	55	6	3	0.109	2754
12/06/2006	outono	noite	03:16:00	16.2	87	55	8	4	0.109	3672
12/06/2006	outono	noite	06:39:00	16.2	87	55	6	7	0.254	2754
12/06/2006	outono	noite	05:34:00	16.2	87	55	8	9	0.245	3672
13/06/2006	outono	noite	04:40:00	16.2	87	55	8	5	0.129	3888
13/06/2006	outono	noite	04:43:00	16.2	87	55	8	11	0.283	3888
13/06/2006	outono	noite	04:41:00	16.2	87	55	8	6	0.154	3888
13/06/2006	outono	noite	02:06:00	16.2	87	55	8	8	0.218	3672
13/06/2006	outono	noite	02:29:00	16.2	87	55	8	3	0.082	3672
13/06/2006	outono	noite	02:50:00	16.2	87	55	8	5	0.129	3888
13/06/2006	outono	noite	03:47:00	16.2	87	55	8	2	0.051	3888
13/06/2006	outono	noite	03:46:00	16.2	87	55	8	7	0.191	3672
13/06/2006	outono	manha	03:06:00	18.0	80	58	8	6	0.166	3608
13/06/2006	outono	manha	02:05:00	18.0	80	58	8	3	0.082	3672
13/06/2006	outono	manha	02:28:00	18.0	80	58	8	3	0.074	4050
13/06/2006	outono	manha	03:49:00	18.0	80	58	8	7	0.169	4142
13/06/2006	outono	manha	03:08:00	18.0	80	58	8	0	0.000	3672
13/06/2006	outono	manha	04:04:00	18.0	80	58	8	8	0.206	3888
13/06/2006	outono	manha	04:27:00	18.0	80	58	8	3	0.082	3672
13/06/2006	outono	manha	00:50:00	18.0	80	58	8	0	0.000	3888
13/06/2006	outono	manha	01:04:00	18.0	80	58	8	8	0.220	3640
13/06/2006	outono	manha	04:05:00	18.0	80	58	8	1	0.027	3672
13/06/2006	outono	manha	09:04:00	18.0	80	58	8	0	0.000	3672
13/06/2006	outono	manha	07:52:00	18.0	80	58	8	9	0.231	3888
13/06/2006	outono	manha	07:21:00	18.0	80	58	8	4	0.109	3672
13/06/2006	outono	tarde	07:24:00	23.8	57	64	8	8	0.206	3888
13/06/2006	outono	tarde	07:44:00	23.8	57	64	8	10	0.257	3888
13/06/2006	outono	tarde	04:24:00	23.8	57	64	8	7	0.191	3672
13/06/2006	outono	tarde	04:46:00	23.8	57	64	8	8	0.231	3456
13/06/2006	outono	tarde	06:27:00	23.8	57	64	8	10	0.272	3672
13/06/2006	outono	noite	00:23:00	14.3	88	52	8	8	0.218	3672
13/06/2006	outono	noite	00:39:00	14.3	88	52	8	9	0.231	3888
13/06/2006	outono	noite	00:26:00	14.3	88	52	8	6	0.199	3009
13/06/2006	outono	noite	00:37:00	14.3	88	52	8	6	0.163	3672
13/06/2006	outono	noite	01:01:00	14.3	88	52	8	3	0.077	3888
13/06/2006	outono	noite	01:07:00	14.3	88	52	8	6	0.163	3672
14/06/2006	outono	noite	00:36:00	14.3	88	52	8	2	0.051	3888
14/06/2006	outono	noite	00:54:00	14.3	88	52	8	3	0.084	3564
14/06/2006	outono	noite	00:42:00	14.3	88	52	8	4	0.109	3672
14/06/2006	outono	noite	00:13:00	14.3	88	52	8	3	0.082	3672
14/06/2006	outono	noite	02:28:00	14.3	88	52	8	1	0.027	3672
14/06/2006	outono	noite	01:58:00	14.3	88	52	7	2	0.062	3213
14/06/2006	outono	noite	02:22:00	14.3	88	52	7	7	0.206	3402
14/06/2006	outono	noite	02:24:00	14.3	88	52	8	6	0.154	3888
14/06/2006	outono	noite	01:37:00	14.3	88	52	7	9	0.280	3213
14/06/2006	outono	noite	03:47:00	14.3	88	52	7	6	0.198	3024
14/06/2006	outono	manha	03:42:00	17.5	80	57	7	7	0.218	3213
14/06/2006	outono	manha	04:01:00	17.5	80	57	7	6	0.187	3213
14/06/2006	outono	manha	00:46:00	17.5	80	57	7	12	0.353	3402
14/06/2006	outono	manha	00:22:00	17.5	80	57	7	2	0.059	3402
14/06/2006	outono	manha	01:26:00	17.5	80	57	6	5	0.171	2916
14/06/2006	outono	manha	01:35:00	17.5	80	57	6	10	0.363	2754
14/06/2006	outono	manha	01:46:00	17.5	80	57	6	4	0.170	2358
14/06/2006	outono	tarde	00:07:00	23.7	53	63	8	5	0.136	3672
14/06/2006	outono	tarde	00:04:00	23.7	53	63	8	3	0.077	3888
14/06/2006	outono	tarde	01:26:00	23.7	53	63	7	2	0.059	3402
